302629,installation fee,21/05/2015,2015-05-21,9:33:25 PM,Customer Care Call,Union City,California,94587,Open,No;;,Open,5,installation fee,Internet
310832,Disney issues don't get resolved,28/05/2015,2015-05-28,8:35:51 AM,Internet,Union City,Georgia,30291,Pending,No;;,Open,5,disney issues don't get resolved,Other
354508,Data Cap,21/06/2015,2015-06-21,9:25:06 AM,Customer Care Call,Union City,Georgia,30291,Solved,No;;,Closed,6,data cap,Network
356764,shitty Disney,22/06/2015,2015-06-22,5:52:29 PM,Customer Care Call,Urbana,Illinois,61801,Pending,No;;,Open,6,shitty disney,Other
359468,shitty Disney service,23/06/2015,2015-06-23,5:20:00 PM,Customer Care Call,Urbana,Illinois,61801,Pending,No;;,Open,6,shitty disney service,Network
360548,Terrible pricing for only one viable option,23/06/2015,2015-06-23,11:36:12 PM,Internet,Vacaville,California,95687,Solved,No;;,Closed,6,terrible pricing for only one viable option,Billing
242410,Unfair Billing Practice and Services,17/04/2015,2015-04-17,8:03:20 PM,Customer Care Call,Vallejo,California,94589,Closed,Yes;;,Closed,4,unfair billing practice and services,Billing
350863,Pay 2500 for cable line,18/06/2015,2015-06-18,11:54:08 PM,Customer Care Call,Valley Springs,California,95252,Solved,No;;,Closed,6,pay 2500 for cable line,Internet
346765,Inability to get service transferred,17/06/2015,2015-06-17,5:48:13 PM,Internet,Valparaiso,Indiana,46383,Solved,No;;,Closed,6,inability to get service transferred,Network
371230,Poor Service or no Service,28/06/2015,2015-06-28,7:32:40 PM,Customer Care Call,Valrico,Florida,33594,Open,No;;,Open,6,poor service or no service,Network
238116,access to service,15/04/2015,2015-04-15,7:29:17 PM,Customer Care Call,Vancouver,Washington,98664,Closed,Yes;;,Closed,4,access to service,Network
218733,Speed consistently 1/25 of speed paid for,04/05/2015,2015-05-04,11:43:18 PM,Customer Care Call,Vancouver,Washington,98661,Closed,No;;,Closed,5,speed consistently 1/25 of speed paid for,Internet
242545,Disney Throttling Internet,17/04/2015,2015-04-17,10:13:08 PM,Customer Care Call,Vancouver,Washington,98685,Closed,No;;,Closed,4,disney throttling internet,Internet
257659,Slow Internet,26/04/2015,2015-04-26,11:57:11 AM,Customer Care Call,Vancouver,Washington,98660,Closed,No;;,Closed,4,slow internet,Internet
273429,Disney internet service,05/05/2015,2015-05-05,12:01:13 PM,Internet,Vancouver,Washington,98684,Closed,Yes;;,Closed,5,disney internet service,Internet
281231,Incorrect billing,05/08/2015,2015-08-05,7:11:19 PM,Customer Care Call,Vancouver,Washington,98685,Open,No;;,Open,8,incorrect billing,Billing
316159,Disney xfinity,06/01/2015,2015-01-06,4:37:59 AM,Internet,Vancouver,Washington,98661,Solved,No;;,Closed,1,disney xfinity,Other
312977,Disney Fraudulent Charges,29/05/2015,2015-05-29,9:28:16 AM,Internet,Vashon,Washington,98070,Open,No;;,Open,5,disney fraudulent charges,Billing
363419,Re: Unfair Billing Practices Complaints against Disney,24/06/2015,2015-06-24,8:39:30 PM,Internet,Vernon Hills,Illinois,60061,Solved,No;;,Closed,6,re: unfair billing practices complaints against disney,Billing
342428,My Disney Bill for Internet/Cable/Phone service,15/06/2015,2015-06-15,10:30:55 PM,Customer Care Call,Vero Beach,Florida,32966,Open,No;;,Open,6,my disney bill for internet/cable/phone service,Internet
360969,Monopolist power of Disney in my service area,24/06/2015,2015-06-24,8:56:48 AM,Customer Care Call,Vero Beach,Florida,32963,Solved,No;;,Closed,6,monopolist power of disney in my service area,Network
367693,Disney/Xfinity Communication,26/06/2015,2015-06-26,10:52:50 AM,Customer Care Call,Vero Beach,Florida,32967,Solved,No;;,Closed,6,disney/xfinity communication,Service Complaints
243582,No Internet,19/04/2015,2015-04-19,11:46:18 AM,Customer Care Call,Villa Rica,Georgia,30180,Solved,No;;,Closed,4,no internet,Internet
282436,Slow download and upload speeds,05/10/2015,2015-10-05,12:06:10 PM,Internet,Vineland,New Jersey,8361,Closed,No;;,Closed,10,slow download and upload speeds,Internet
375485,Repeatedly have been promised installations without anyone arriving or notifying,30/06/2015,2015-06-30,4:40:15 PM,Internet,Voorhees,New Jersey,8043,Solved,No;;,Closed,6,repeatedly have been promised installations without anyone arriving or notifying,Internet
360535,Disney Internet,23/06/2015,2015-06-23,11:31:13 PM,Internet,Walnut Creek,California,94596,Pending,No;;,Open,6,disney internet,Internet
360636,Internet Speeds are Wacko,24/06/2015,2015-06-24,12:32:32 AM,Internet,Walnut Creek,California,94595,Solved,No;;,Closed,6,internet speeds are wacko,Internet
277005,Unresolved Disney fraudulent billing,05/06/2015,2015-06-05,6:13:16 PM,Internet,Walterboro,South Carolina,29488,Closed,No;;,Closed,6,unresolved disney fraudulent billing,Billing
355153,Disney internet service,22/06/2015,2015-06-22,9:42:31 AM,Customer Care Call,Ware,Massachusetts,1082,Closed,No;;,Closed,6,disney internet service,Internet
252611,Disney email acess,23/04/2015,2015-04-23,2:04:52 PM,Internet,Warren,Ohio,44481,Closed,No;;,Closed,4,disney email acess,Email
357069,Internet service loses signal,22/06/2015,2015-06-22,8:06:43 PM,Customer Care Call,Warrenville,Illinois,60555,Solved,No;;,Closed,6,internet service loses signal,Internet
360625,Disney Bill,24/06/2015,2015-06-24,12:24:38 AM,Internet,Warrenville,Illinois,60555,Solved,No;;,Closed,6,disney bill,Billing
256283,Inexplicable Disconnection & Subsequent Mishandling,24/04/2015,2015-04-24,7:01:10 PM,Customer Care Call,Washington,District Of Columbia,20001,Closed,No;;,Closed,4,inexplicable disconnection & subsequent mishandling,Internet
259550,Disney: Billing issue,27/04/2015,2015-04-27,4:13:59 PM,Customer Care Call,Washington,District Of Columbia,20002,Closed,No;;,Closed,4,disney: billing issue,Billing
267642,Disney Internet Service,30/04/2015,2015-04-30,9:16:53 PM,Customer Care Call,Washington,District Of Columbia,20037,Closed,No;;,Closed,4,disney internet service,Internet
303715,Billing Complaint,22/05/2015,2015-05-22,3:21:42 PM,Customer Care Call,Washington,District Of Columbia,20005,Solved,Yes;;,Closed,5,billing complaint,Billing
306239,Credit on Bill and Change of Service Request,25/05/2015,2015-05-25,9:56:13 PM,Customer Care Call,Washington,District Of Columbia,20010,Pending,No;;,Open,5,credit on bill and change of service request,Billing
311271,Internet speed,28/05/2015,2015-05-28,12:26:21 PM,Internet,Washington,District of Columbia,20018,Solved,Yes;;,Closed,5,internet speed,Internet
318489,False sales offers,06/02/2015,2015-02-06,11:30:41 AM,Customer Care Call,Washington,District Of Columbia,20037,Closed,No;;,Closed,2,false sales offers,Service Complaints
335489,Incorrect Disclosure,06/11/2015,2015-11-06,5:20:29 PM,Customer Care Call,Washington,District Of Columbia,20002,Solved,No;;,Closed,11,incorrect disclosure,Other
340431,Paying for 50MB/s and getting 26MB/s,15/06/2015,2015-06-15,8:40:28 AM,Internet,Washington,District Of Columbia,20024,Solved,No;;,Closed,6,paying for 50mb/s and getting 26mb/s,Billing
360231,Disney misleading HSI customers,23/06/2015,2015-06-23,9:43:20 PM,Customer Care Call,Washington,District Of Columbia,20026,Solved,No;;,Closed,6,disney misleading hsi customers,Company or Marketing
361379,Throttling of Disney internet services,24/06/2015,2015-06-24,11:12:59 AM,Internet,Washington,District Of Columbia,20002,Solved,No;;,Closed,6,throttling of disney internet services,Internet
360961,Billing,24/06/2015,2015-06-24,8:52:57 AM,Internet,Washington,District Of Columbia,20037,Solved,No;;,Closed,6,billing,Billing
364571,Unfair and Monopolistic Billing Practices,25/06/2015,2015-06-25,12:23:36 PM,Customer Care Call,Washington,District Of Columbia,20009,Solved,No;;,Closed,6,unfair and monopolistic billing practices,Billing
364340,Disney/Xfinity,25/06/2015,2015-06-25,11:42:08 AM,Internet,Washington,District Of Columbia,20036,Solved,No;;,Closed,6,disney/xfinity,Other
372912,Disney Internet,29/06/2015,2015-06-29,4:24:38 PM,Customer Care Call,Washington,District Of Columbia,20003,Open,No;;,Open,6,disney internet,Internet
368743,Broadband internet malfeasance by Disney,26/06/2015,2015-06-26,4:13:26 PM,Internet,Washington,Michigan,48095,Solved,No;;,Closed,6,broadband internet malfeasance by disney,Internet
260891,Lack of ISP choice,28/04/2015,2015-04-28,10:27:41 AM,Internet,Washington,Pennsylvania,15301,Closed,No;;,Closed,4,lack of isp choice,Internet
363290,FAILURE TO PROVIDE SERVICE WHILE STILL BILLING,24/06/2015,2015-06-24,7:39:25 PM,Internet,Washington Dc,District Of Columbia,20020,Solved,No;;,Closed,6,failure to provide service while still billing,Billing
364377,Slow Internet speeds,25/06/2015,2015-06-25,11:49:34 AM,Internet,Washington Terrace,Utah,84405,Open,No;;,Open,6,slow internet speeds,Internet
341156,Monopolies mean high prices and mediocre service,15/06/2015,2015-06-15,1:48:51 PM,Internet,Waterbury,Connecticut,6708,Solved,Yes;;,Closed,6,monopolies mean high prices and mediocre service,Billing
363972,Internet Speed,25/06/2015,2015-06-25,9:20:09 AM,Customer Care Call,Waterbury,Connecticut,6704,Solved,No;;,Closed,6,internet speed,Internet
340558,Complaint #2. No resolution. Please help. Thank you.,15/06/2015,2015-06-15,10:12:57 AM,Internet,Waterford,Michigan,48328,Solved,No;;,Closed,6,complaint #2. no resolution. please help. thank you.,Service Complaints
260999,Disney is charging consumer too much,28/04/2015,2015-04-28,11:06:03 AM,Internet,Watertown,Massachusetts,2472,Closed,No;;,Closed,4,disney is charging consumer too much,Other
340299,Disney slowing down Netflix,14/06/2015,2015-06-14,10:57:24 PM,Internet,Wauconda,Illinois,60084,Solved,No;;,Closed,6,disney slowing down netflix,Network
364010,Disney Excessive Charge When Cancelling Service,25/06/2015,2015-06-25,9:40:39 AM,Internet,Waukee,Iowa,50263,Solved,No;;,Closed,6,disney excessive charge when cancelling service,Billing
213198,Fradulent Services,04/01/2015,2015-01-04,8:56:38 PM,Customer Care Call,Waukegan,Illinois,60085,Closed,No;;,Closed,1,fradulent services,Network
211677,Disney refusal of service,04/01/2015,2015-01-04,12:01:06 PM,Customer Care Call,Wayne,Pennsylvania,19087,Closed,No;;,Closed,1,disney refusal of service,Network
370429,(Disney is not my complaint!) Cyber Tele-marketing is my complaint!,27/06/2015,2015-06-27,7:04:11 PM,Customer Care Call,Weirton,West Virginia,26062,Closed,No;;,Closed,6,(disney is not my complaint!) cyber tele-marketing is my complaint!,Service Complaints
291564,Disney asking for interstructure fee,15/05/2015,2015-05-15,11:50:27 AM,Internet,Wellington,Florida,33414,Solved,No;;,Closed,5,disney asking for interstructure fee,Billing
301420,Billing issues,21/05/2015,2015-05-21,2:00:00 PM,Internet,Wellington,Florida,33414,Solved,No;;,Closed,5,billing issues,Billing
329414,Failure to show for an appointment and lying,06/08/2015,2015-08-06,7:37:53 PM,Internet,Wellington,Florida,33414,Open,No;;,Open,8,failure to show for an appointment and lying,Other
231419,over sold/ over billed for short term services,04/12/2015,2015-12-04,7:39:11 PM,Customer Care Call,Wenonah,New Jersey,8090,Closed,No;;,Closed,12,over sold/ over billed for short term services,Billing
230991,Misrepresentation of Internet Speed,04/11/2015,2015-11-04,11:04:52 PM,Customer Care Call,West Chester,Pennsylvania,19382,Closed,No;;,Closed,11,misrepresentation of internet speed,Internet
324821,Disney Home Security System,06/05/2015,2015-05-06,10:08:04 AM,Customer Care Call,West Chester,Pennsylvania,19382,Closed,No;;,Closed,5,disney home security system,Other
363531,Disney transfer of service complaint,24/06/2015,2015-06-24,9:41:29 PM,Customer Care Call,West Chester,Pennsylvania,19382,Solved,No;;,Closed,6,disney transfer of service complaint,Network
373404,I HAVE BEEN ASKING TO SPEAK WITH A SUPERVISOR EVERY DAY FOR THE LAST FIVE WEEKS,29/06/2015,2015-06-29,6:41:39 PM,Internet,West Deptford,New Jersey,8086,Solved,No;;,Closed,6,i have been asking to speak with a supervisor every day for the last five weeks,Other
228557,unauthorized charges to my account by Disney,04/10/2015,2015-10-04,12:09:47 PM,Internet,West Lafayette,Indiana,47906,Closed,No;;,Closed,10,unauthorized charges to my account by disney,Billing
367577,Disney charge my own router as unreturned equipment,26/06/2015,2015-06-26,10:07:45 AM,Customer Care Call,West Lafayette,Indiana,47906,Open,No;;,Open,6,disney charge my own router as unreturned equipment,Billing
355412,Internet Uasge/Overage,22/06/2015,2015-06-22,11:32:25 AM,Customer Care Call,West Monroe,Louisiana,71292,Solved,No;;,Closed,6,internet uasge/overage,Internet
361630,Egregious Fees,24/06/2015,2015-06-24,12:21:14 PM,Customer Care Call,West Monroe,Louisiana,71291,Solved,No;;,Closed,6,egregious fees,Billing
375388,Disney Data Cap Overage Fees,30/06/2015,2015-06-30,4:19:50 PM,Internet,West Monroe,Louisiana,71291,Pending,No;;,Open,6,disney data cap overage fees,Billing
257843,Disney committing extortion,26/04/2015,2015-04-26,4:50:27 PM,Internet,West Palm Beach,Florida,33401,Closed,No;;,Closed,4,disney committing extortion,Other
309425,Disney,27/05/2015,2015-05-27,2:06:03 PM,Customer Care Call,West Palm Beach,Florida,33411,Solved,No;;,Closed,5,disney,Other
310997,overbilled,28/05/2015,2015-05-28,10:41:30 AM,Customer Care Call,West Palm Beach,Florida,33401,Closed,No;;,Closed,5,overbilled,Billing
335842,Disney Business Internet,06/11/2015,2015-11-06,7:40:52 PM,Customer Care Call,West Palm Beach,Florida,33407,Solved,No;;,Closed,11,disney business internet,Internet
362830,Promised Speeds,24/06/2015,2015-06-24,4:57:13 PM,Customer Care Call,West Valley City,Utah,84119,Solved,No;;,Closed,6,promised speeds,Internet
284195,Disney,05/11/2015,2015-11-05,5:25:20 PM,Internet,Westfield,Massachusetts,1085,Open,No;;,Open,11,disney,Other
336674,Data caps for cable ISP;s,06/12/2015,2015-12-06,11:49:17 AM,Customer Care Call,Westminster,Colorado,80021,Solved,No;,Closed,12,data caps for cable isp;s,Internet
359831,Disney,23/06/2015,2015-06-23,7:09:28 PM,Customer Care Call,Westminster,Maryland,21158,Open,No;;,Open,6,disney,Other
364489,Youtube being throttled?,25/06/2015,2015-06-25,12:11:41 PM,Internet,Westmont,Illinois,60559,Solved,No;;,Closed,6,youtube being throttled?,Internet
306258,Disney Xfinity,25/05/2015,2015-05-25,10:39:21 PM,Customer Care Call,Weston,Florida,33327,Closed,No;;,Closed,5,disney xfinity,Other
366969,Internet speed,25/06/2015,2015-06-25,8:05:35 PM,Internet,Wexford,Pennsylvania,15090,Pending,No;;,Open,6,internet speed,Internet
282585,Disney will not help us please help,05/10/2015,2015-10-05,4:29:55 PM,Customer Care Call,Wheaton,Illinois,26104,Solved,No;;,Closed,10,disney will not help us please help,Other
370248,Disney Failing to Show up to scheduled appointment,27/06/2015,2015-06-27,4:32:12 PM,Customer Care Call,Wheaton,Illinois,60189,Closed,No;;,Closed,6,disney failing to show up to scheduled appointment,Other
293228,Disney sales people not reflect what they said in the bill.,16/05/2015,2015-05-16,12:17:03 PM,Customer Care Call,Wheeling,Illinois,60090,Solved,No;;,Closed,5,disney sales people not reflect what they said in the bill.,Billing
376295,Slow internet service,30/06/2015,2015-06-30,10:57:27 PM,Internet,White House,Tennessee,37188,Open,No;;,Open,6,slow internet service,Internet
316632,internet provider,06/01/2015,2015-01-06,12:36:03 PM,Internet,Willingboro,New Jersey,8046,Closed,No;;,Closed,1,internet provider,Internet
232360,slow internet,13/04/2015,2015-04-13,2:04:01 PM,Customer Care Call,Willis,Michigan,48191,Closed,No;;,Closed,4,slow internet,Internet
247649,Disney,21/04/2015,2015-04-21,2:04:59 PM,Internet,Wilmington,Delaware,19805,Closed,Yes;;,Closed,4,disney,Other
258204,Disney cramming,27/04/2015,2015-04-27,8:50:47 AM,Internet,Wilmington,Delaware,19803,Closed,No;;,Closed,4,disney cramming,Network
333207,over payment,06/10/2015,2015-10-06,4:15:12 PM,Internet,Wilmington,Delaware,19805,Solved,No;;,Closed,10,over payment,Billing
335016,Xfinity/Disney Cable,06/11/2015,2015-11-06,2:34:06 PM,Customer Care Call,Wilmington,Delaware,19808,Solved,No;;,Closed,11,xfinity/disney cable,Internet
360304,Throttling Internet,23/06/2015,2015-06-23,10:11:23 PM,Internet,Wilmington,Delaware,19802,Pending,No;;,Open,6,throttling internet,Internet
367686,Billing continues for 2 months after terminating service,26/06/2015,2015-06-26,10:49:48 AM,Internet,Wilmington,Massachusetts,1887,Solved,No;;,Closed,6,billing continues for 2 months after terminating service,Billing
312486,data usage caps,28/05/2015,2015-05-28,7:10:58 PM,Customer Care Call,Winder,Georgia,30680,Pending,No;;,Open,5,data usage caps,Network
276147,Disney charges,05/06/2015,2015-06-05,1:50:34 PM,Customer Care Call,Windham,New Hampshire,3087,Solved,No;;,Closed,6,disney charges,Billing
360866,Disney xfinity internet service.,24/06/2015,2015-06-24,6:45:42 AM,Internet,Windsor,California,95492,Solved,No;;,Closed,6,disney xfinity internet service.,Internet
360139,Disney,23/06/2015,2015-06-23,8:48:09 PM,Customer Care Call,Windsor,Colorado,80550,Solved,No;;,Closed,6,disney,Other
222759,monopolistic billing practices,04/07/2015,2015-07-04,6:57:54 PM,Customer Care Call,Winnetka,Illinois,60093,Closed,No;;,Closed,7,monopolistic billing practices,Billing
